#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
9986,100008892,PPARG,-,NR1C3,Ensembl:ENSOCUG00000013194,10,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma|PPAR gamma 1|PPAR gamma 3|PPAR-gamma|nuclear receptor subfamily 1 group C member 3|peroxisome proliferator activated receptor gamma-1,20241217,-
9986,100009027,ADIPOQ,-,ADID,Ensembl:ENSOCUG00000026268,4,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin|adipocyte complement-related protein of 30 kDa|adiponectin D,20241202,-
9986,100301537,FTO,-,-,Ensembl:ENSOCUG00000001741,18,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO|fat mass and obesity associated,20241217,-
9986,100351924,LEPR,-,-,Ensembl:ENSOCUG00000017347,7,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20241217,-
9986,100355375,MC4R,-,-,Ensembl:ENSOCUG00000025457,10,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20241217,-
13085,132566695,LEPR,-,-,-,2,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240329,-
13085,132572610,PPARG,-,-,-,5,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240329,-
13085,132582123,FTO,-,-,-,14,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
13146,101873023,LEPR,-,-,Ensembl:ENSMUNG00015005234,6,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20241108,-
13146,101874593,MC4R,-,-,Ensembl:ENSMUNG00015000361,1,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20241114,-
13146,101876352,ADIPOQ,-,-,Ensembl:ENSMUNG00015004007,6,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20241108,-
13146,101880253,PPARG,-,-,Ensembl:ENSMUNG00015007113,9,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20241114,-
13146,101881159,FTO,-,-,Ensembl:ENSMUNG00015011513,Z,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20241108,-
13616,100016168,MC4R,-,-,EnsemblRapid:ENSMODG00000025063,3,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240508,-
13616,100019431,FTO,-,-,EnsemblRapid:ENSMODG00000009684,1,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20241203,-
13616,100025091,PPARG,-,-,EnsemblRapid:ENSMODG00000006233,7,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240508,-
13616,100027280,ADIPOQ,-,-,EnsemblRapid:ENSMODG00000068759,2,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20241203,-
13616,100031062,LEPR,-,-,EnsemblRapid:ENSMODG00000001161,2,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20241203,-
13735,102443739,FTO,-,-,Ensembl:ENSPSIG00000007424,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
13735,102446766,ADIPOQ,-,-,Ensembl:ENSPSIG00000008063,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240310,-
13735,102453831,LEPR,-,-,Ensembl:ENSPSIG00000008884,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240310,-
13735,102460093,PPARG,-,-,Ensembl:ENSPSIG00000011100,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240310,-
13735,102464037,MC4R,-,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240310,-
27606,133075511,MC4R,-,-,EnsemblRapid:ENSENCG00010012350,15,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240730,-
27606,133078262,FTO,-,-,EnsemblRapid:ENSENCG00010009247,18,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240730,-
27606,133088512,LEPR,-,-,EnsemblRapid:ENSENCG00010001533,3,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240730,-
27606,133093450,ADIPOQ,-,-,EnsemblRapid:ENSENCG00010004906,6,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240730,-
27606,133095582,PPARG,-,-,EnsemblRapid:ENSENCG00010007848,7,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240730,-
27610,132503974,MC4R,-,-,EnsemblRapid:ENSEOGG00000011304,14,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20250128,-
27610,132509538,FTO,-,-,EnsemblRapid:ENSEOGG00000003336,19,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20250128,-
27610,132516138,LEPR,-,-,EnsemblRapid:ENSEOGG00000014725,2,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20250128,-
27610,132520521,ADIPOQ,-,-,EnsemblRapid:ENSEOGG00000002970,5,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20250128,-
27610,132526781,PPARG,-,-,EnsemblRapid:ENSEOGG00000010387,10,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20250128,-
27615,131742358,MC4R,-,-,-,15,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240807,-
27615,131744364,FTO,-,-,-,18,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240802,-
27615,131746013,LEPR,-,-,-,1,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240807,-
27615,131757017,ADIPOQ,-,-,-,5,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240802,-
27615,131763692,PPARG,-,-,-,10,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240807,-
27622,118617376,ADIPOQ,HJG59_000394,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240330,-
27622,118618795,MC4R,HJG59_011998,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240330,-
27622,118626498,LEPR,HJG59_007638,-,-,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240330,-
27622,118633087,PPARG,HJG59_014607,-,-,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240330,-
27622,118638387,FTO,HJG59_005360,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
27675,119508576,PPARG,-,-,EnsemblRapid:ENSCDIG00005014584,1,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240321,-
27675,119511490,MC4R,-,-,EnsemblRapid:ENSCDIG00005024925,16,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240321,-
27675,119518690,FTO,-,-,EnsemblRapid:ENSCDIG00005022002,22,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
27675,119519015,LEPR,-,-,EnsemblRapid:ENSCDIG00005015116,2,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240321,-
27675,119541951,ADIPOQ,-,-,-,1,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,LOW QUALITY PROTEIN: adiponectin,20240321,-
27679,101027698,LEPR,-,-,EnsemblRapid:ENSSBOG00000024199,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20241118,-
27679,101028278,PPARG,-,-,EnsemblRapid:ENSSBOG00000005712,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20241118,-
27679,101031769,ADIPOQ,-,-,EnsemblRapid:ENSSBOG00000039855,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20241118,-
27679,101039741,FTO,-,-,EnsemblRapid:ENSSBOG00000031008,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20241118,-
27679,101044042,MC4R,-,-,EnsemblRapid:ENSSBOG00000020175,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20241118,-
27794,119841022,FTO,-,-,EnsemblRapid:ENSDCOG00030011150,12,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240508,-
27794,119851371,MC4R,-,-,EnsemblRapid:ENSDCOG00030000165,2,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240508,-
27794,119858679,PPARG,-,-,EnsemblRapid:ENSDCOG00030008293,7,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240508,-
27794,119860723,LEPR,-,-,EnsemblRapid:ENSDCOG00030003316,8,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240508,-
27794,119861422,ADIPOQ,-,-,-,9,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240321,-
28680,137851754,MC4R,-,-,EnsemblRapid:ENSOLQG00005013361,2,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20250128,-
28680,137860178,LEPR,-,-,EnsemblRapid:ENSOLQG00005003301,8,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20250128,-
28680,137860914,ADIPOQ,-,-,EnsemblRapid:ENSOLQG00005014452,9,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20250128,-
28680,137861650,FTO,-,-,EnsemblRapid:ENSOLQG00005001312,10,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20250128,-
28680,137862655,PPARG,-,-,EnsemblRapid:ENSOLQG00005012017,11,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20250128,-
28737,102868861,FTO,-,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
28737,102875076,ADIPOQ,-,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240310,-
29064,125912529,LEPR,-,-,-,C1,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240322,-
29064,125914728,MC4R,-,-,-,D3,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240322,-
29064,125915401,FTO,-,-,-,E2,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
29064,125921834,ADIPOQ,-,-,-,C2,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240322,-
29064,125930730,PPARG,-,-,-,A2,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240322,-
29073,103663045,LEPR,-,-,Ensembl:ENSUMAG00000007490,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240311,-
29073,103669544,PPARG,-,-,Ensembl:ENSUMAG00000017617,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240311,-
29073,103673791,FTO,-,-,Ensembl:ENSUMAG00000002581,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
29073,103675996,MC4R,-,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240311,-
29073,103676047,ADIPOQ,-,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240311,-
29078,103284097,LEPR,-,-,-,9,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240330,-
29078,103293275,MC4R,-,-,-,12,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240330,-
29078,103295149,ADIPOQ,-,-,-,3,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240330,-
29078,103295703,PPARG,-,-,-,18,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240330,-
29078,103295889,FTO,-,-,-,21,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
29088,110571805,LEPR,-,-,EnsemblRapid:ENSNSCG00000009282,4,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240315,-
29088,110577140,MC4R,-,-,EnsemblRapid:ENSNSCG00000020301,14,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240315,-
29088,110582398,ADIPOQ,-,-,EnsemblRapid:ENSNSCG00000011228,1,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240315,-
29088,110585024,PPARG,-,-,EnsemblRapid:ENSNSCG00000018716,1,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240315,-
29088,110593422,FTO,-,-,EnsemblRapid:ENSNSCG00000005404,16,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
29139,114043250,ADIPOQ,-,-,Ensembl:ENSVURG00010002346,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240315,-
29139,114044456,PPARG,-,-,Ensembl:ENSVURG00010013093,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240315,-
29139,114047806,MC4R,-,-,Ensembl:ENSVURG00010020866,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240315,-
29139,114048649,FTO,-,-,Ensembl:ENSVURG00010019930,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
29139,114051679,LEPR,-,-,Ensembl:ENSVURG00010014185,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240315,-
30331,122920638,FTO,-,-,EnsemblRapid:ENSBGGG00000023226,10,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
30331,122938891,MC4R,-,-,EnsemblRapid:ENSBGGG00000013569,5,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240322,-
30331,122943713,PPARG,-,-,EnsemblRapid:ENSBGGG00000013041,7,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240322,-
30331,122943968,LEPR,-,-,EnsemblRapid:ENSBGGG00000009224,7,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240322,-
30410,122179071,MC4R,-,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240322,-
30410,122181390,LEPR,-,-,-,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240322,-
30410,122183286,FTO,-,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
30410,122183890,ADIPOQ,-,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240322,-
30410,122184990,PPARG,-,-,-,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240322,-
30419,104327208,LEPR,N306_06267,-,-,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240803,-
30419,104327435,ADIPOQ,N306_07687,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240803,-
30419,104331196,MC4R,N306_04145,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4|Melanocortin receptor 4,20240803,-
30419,104335219,PPARG,N306_08251,-,-,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240803,-
30419,104338975,FTO,N306_09459,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO|Alpha-ketoglutarate-dependent dioxygenase FTO,20240803,-
30427,132329746,MC4R,-,-,EnsemblRapid:ENSNMSG00005000284,1,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240803,-
30427,132330851,LEPR,-,-,EnsemblRapid:ENSNMSG00005009397,9,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240803,-
30427,132331511,ADIPOQ,-,-,EnsemblRapid:ENSNMSG00005012007,10,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240803,-
30427,132332142,PPARG,-,-,EnsemblRapid:ENSNMSG00005010291,11,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240803,-
30427,132332625,FTO,-,-,EnsemblRapid:ENSNMSG00005015376,12,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240803,-
30455,104069472,ADIPOQ,N327_04465,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240803,-
30455,104070609,FTO,N327_13507,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO|Alpha-ketoglutarate-dependent dioxygenase FTO,20240803,-
30455,104075882,MC4R,N327_12614,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4|Melanocortin receptor 4,20240803,-
30455,104082526,LEPR,-,-,-,Un,-,leptin receptor,protein-coding,-,-,-,LOW QUALITY PROTEIN: leptin receptor,20240803,-
30455,104083834,PPARG,N327_00912,-,-,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240803,-
30464,112945012,FTO,-,-,Ensembl:ENSNPEG00000005250,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
30464,112945522,LEPR,-,-,Ensembl:ENSNPEG00000001157,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240315,-
30464,112946779,ADIPOQ,-,-,Ensembl:ENSNPEG00000000485,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240315,-
30464,112951329,MC4R,-,-,Ensembl:ENSNPEG00000007680,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240315,-
30464,112953033,PPARG,-,-,Ensembl:ENSNPEG00000005590,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240315,-
30522,113875270,FTO,-,-,Ensembl:ENSBIXG00005002186,18,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
30522,113882914,MC4R,-,-,Ensembl:ENSBIXG00005022078,24,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240315,-
30522,113889767,LEPR,-,-,Ensembl:ENSBIXG00005006516,3,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240315,-
30522,113890989,ADIPOQ,-,-,-,1,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240315,-
30532,133041230,LEPR,-,-,-,20,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240329,-
30532,133046068,PPARG,-,-,-,24,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240329,-
30532,133047658,MC4R,-,-,-,27,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240329,-
30532,133053980,FTO,-,-,-,4,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
30532,133073921,ADIPOQ,-,-,-,19,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240329,-
30538,102525459,FTO,-,-,-,9,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
30538,102528589,ADIPOQ,-,-,-,1,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240310,-
30538,102543475,LEPR,-,-,-,13,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240310,-
